file_id,label,class_name,original_filename,n_traces,n_samples,dt_ms
file_00594,1,event,Frisco_2P_June_2024_Divine_Trigger_54057.sgy,366,2000,0.5
file_00595,1,event,Frisco_2P_June_2024_Divine_Trigger_54058.sgy,366,2000,0.5
file_00596,1,event,Frisco_2P_June_2024_Divine_Trigger_54059.sgy,366,2000,0.5
file_00597,1,event,Frisco_2P_June_2024_Divine_Trigger_54061.sgy,366,2000,0.5
file_00598,1,event,Frisco_2P_June_2024_Divine_Trigger_54062.sgy,366,2000,0.5
file_00599,1,event,Frisco_2P_June_2024_Divine_Trigger_54063.sgy,366,2000,0.5
file_00600,1,event,Frisco_2P_June_2024_Divine_Trigger_54065.sgy,366,2000,0.5
file_00601,1,event,Frisco_2P_June_2024_Divine_Trigger_54067.sgy,366,2000,0.5
file_00602,1,event,Frisco_2P_June_2024_Divine_Trigger_54069.sgy,366,2000,0.5
file_00603,1,event,Frisco_2P_June_2024_Divine_Trigger_54070.sgy,366,2000,0.5
file_00604,1,event,Frisco_2P_June_2024_Divine_Trigger_54071.sgy,366,2000,0.5
file_00605,1,event,Frisco_2P_June_2024_Divine_Trigger_54073.sgy,366,2000,0.5
file_00606,1,event,Frisco_2P_June_2024_Divine_Trigger_54074.sgy,366,2000,0.5
file_00607,1,event,Frisco_2P_June_2024_Divine_Trigger_54078.sgy,366,2000,0.5
file_00608,1,event,Frisco_2P_June_2024_Divine_Trigger_54079.sgy,366,2000,0.5
file_00609,1,event,Frisco_2P_June_2024_Divine_Trigger_54080.sgy,366,2000,0.5
file_00610,1,event,Frisco_2P_June_2024_Divine_Trigger_54081.sgy,366,2000,0.5
file_00611,1,event,Frisco_2P_June_2024_Divine_Trigger_54082.sgy,366,2000,0.5
file_00612,1,event,Frisco_2P_June_2024_Divine_Trigger_54083.sgy,366,2000,0.5
file_00613,1,event,Frisco_2P_June_2024_Divine_Trigger_54085.sgy,366,2000,0.5
file_00614,1,event,Frisco_2P_June_2024_Divine_Trigger_54086.sgy,366,2000,0.5
file_00615,1,event,Frisco_2P_June_2024_Divine_Trigger_54088.sgy,366,2000,0.5
file_00616,1,event,Frisco_2P_June_2024_Divine_Trigger_54089.sgy,366,2000,0.5
file_00617,1,event,Frisco_2P_June_2024_Divine_Trigger_54090.sgy,366,2000,0.5
file_00618,1,event,Frisco_2P_June_2024_Divine_Trigger_54091.sgy,366,2000,0.5
file_00619,1,event,Frisco_2P_June_2024_Divine_Trigger_54092.sgy,366,2000,0.5
file_00620,1,event,Frisco_2P_June_2024_Divine_Trigger_54093.sgy,366,2000,0.5
file_00621,1,event,Frisco_2P_June_2024_Divine_Trigger_54094.sgy,366,2000,0.5
file_00622,1,event,Frisco_2P_June_2024_Divine_Trigger_54097.sgy,366,2000,0.5
file_00623,1,event,Frisco_2P_June_2024_Divine_Trigger_54101.sgy,366,2000,0.5
file_00624,1,event,Frisco_2P_June_2024_Divine_Trigger_54104.sgy,366,2000,0.5
file_00625,1,event,Frisco_2P_June_2024_Divine_Trigger_54105.sgy,366,2000,0.5
file_00626,1,event,Frisco_2P_June_2024_Divine_Trigger_54106.sgy,366,2000,0.5
file_00627,1,event,Frisco_2P_June_2024_Divine_Trigger_54109.sgy,366,2000,0.5
file_00628,1,event,Frisco_2P_June_2024_Divine_Trigger_54110.sgy,366,2000,0.5
file_00629,1,event,Frisco_2P_June_2024_Divine_Trigger_54113.sgy,366,2000,0.5
file_00630,1,event,Frisco_2P_June_2024_Divine_Trigger_54114.sgy,366,2000,0.5
file_00631,1,event,Frisco_2P_June_2024_Divine_Trigger_54116.sgy,366,2000,0.5
file_00632,1,event,Frisco_2P_June_2024_Divine_Trigger_54117.sgy,366,2000,0.5
file_00633,1,event,Frisco_2P_June_2024_Divine_Trigger_54119.sgy,366,2000,0.5
file_00634,1,event,Frisco_2P_June_2024_Divine_Trigger_54120.sgy,366,2000,0.5
file_00635,1,event,Frisco_2P_June_2024_Divine_Trigger_54121.sgy,366,2000,0.5
file_00636,1,event,Frisco_2P_June_2024_Divine_Trigger_54124.sgy,366,2000,0.5
file_00637,1,event,Frisco_2P_June_2024_Divine_Trigger_54126.sgy,366,2000,0.5
file_00638,1,event,Frisco_2P_June_2024_Divine_Trigger_54128.sgy,366,2000,0.5
file_00639,1,event,Frisco_2P_June_2024_Divine_Trigger_54129.sgy,366,2000,0.5
file_00640,1,event,Frisco_2P_June_2024_Divine_Trigger_54130.sgy,366,2000,0.5
file_00641,1,event,Frisco_2P_June_2024_Divine_Trigger_54131.sgy,366,2000,0.5
file_00642,1,event,Frisco_2P_June_2024_Divine_Trigger_54133.sgy,366,2000,0.5
file_00643,1,event,Frisco_2P_June_2024_Divine_Trigger_54134.sgy,366,2000,0.5
file_00644,1,event,Frisco_2P_June_2024_Divine_Trigger_54135.sgy,366,2000,0.5
file_00645,1,event,Frisco_2P_June_2024_Divine_Trigger_54136.sgy,366,2000,0.5
file_00646,1,event,Frisco_2P_June_2024_Divine_Trigger_54138.sgy,366,2000,0.5
file_00647,1,event,Frisco_2P_June_2024_Divine_Trigger_54140.sgy,366,2000,0.5
file_00648,1,event,Frisco_2P_June_2024_Divine_Trigger_54141.sgy,366,2000,0.5
file_00649,1,event,Frisco_2P_June_2024_Divine_Trigger_54144.sgy,366,2000,0.5
file_00650,1,event,Frisco_2P_June_2024_Divine_Trigger_54145.sgy,366,2000,0.5
file_00651,1,event,Frisco_2P_June_2024_Divine_Trigger_54146.sgy,366,2000,0.5
file_00652,1,event,Frisco_2P_June_2024_Divine_Trigger_54147.sgy,366,2000,0.5
file_00653,1,event,Frisco_2P_June_2024_Divine_Trigger_54148.sgy,366,2000,0.5
file_00654,1,event,Frisco_2P_June_2024_Divine_Trigger_54149.sgy,366,2000,0.5
file_00655,1,event,Frisco_2P_June_2024_Divine_Trigger_54150.sgy,366,2000,0.5
file_00656,1,event,Frisco_2P_June_2024_Divine_Trigger_54151.sgy,366,2000,0.5
file_00657,1,event,Frisco_2P_June_2024_Divine_Trigger_54152.sgy,366,2000,0.5
file_00658,1,event,Frisco_2P_June_2024_Divine_Trigger_54153.sgy,366,2000,0.5
file_00659,1,event,Frisco_2P_June_2024_Divine_Trigger_54154.sgy,366,2000,0.5
file_00660,1,event,Frisco_2P_June_2024_Divine_Trigger_54155.sgy,366,2000,0.5
file_00661,1,event,Frisco_2P_June_2024_Divine_Trigger_54156.sgy,366,2000,0.5
file_00662,1,event,Frisco_2P_June_2024_Divine_Trigger_54157.sgy,366,2000,0.5
file_00663,1,event,Frisco_2P_June_2024_Divine_Trigger_54159.sgy,366,2000,0.5
file_00664,1,event,Frisco_2P_June_2024_Divine_Trigger_54161.sgy,366,2000,0.5
file_00665,1,event,Frisco_2P_June_2024_Divine_Trigger_54162.sgy,366,2000,0.5
file_00666,1,event,Frisco_2P_June_2024_Divine_Trigger_54164.sgy,366,2000,0.5
file_00667,1,event,Frisco_2P_June_2024_Divine_Trigger_54166.sgy,366,2000,0.5
file_00668,1,event,Frisco_2P_June_2024_Divine_Trigger_54167.sgy,366,2000,0.5
file_00669,1,event,Frisco_2P_June_2024_Divine_Trigger_54168.sgy,366,2000,0.5
file_00670,1,event,Frisco_2P_June_2024_Divine_Trigger_54169.sgy,366,2000,0.5
file_00671,1,event,Frisco_2P_June_2024_Divine_Trigger_54170.sgy,366,2000,0.5
file_00672,1,event,Frisco_2P_June_2024_Divine_Trigger_54172.sgy,366,2000,0.5
file_00673,1,event,Frisco_2P_June_2024_Divine_Trigger_54174.sgy,366,2000,0.5
file_00674,1,event,Frisco_2P_June_2024_Divine_Trigger_54175.sgy,366,2000,0.5
file_00675,1,event,Frisco_2P_June_2024_Divine_Trigger_54176.sgy,366,2000,0.5
file_00676,1,event,Frisco_2P_June_2024_Divine_Trigger_54178.sgy,366,2000,0.5
file_00677,1,event,Frisco_2P_June_2024_Divine_Trigger_54179.sgy,366,2000,0.5
file_00678,1,event,Frisco_2P_June_2024_Divine_Trigger_54182.sgy,366,2000,0.5
file_00679,1,event,Frisco_2P_June_2024_Divine_Trigger_54183.sgy,366,2000,0.5
file_00680,1,event,Frisco_2P_June_2024_Divine_Trigger_54184.sgy,366,2000,0.5
file_00681,1,event,Frisco_2P_June_2024_Divine_Trigger_54186.sgy,366,2000,0.5
file_00682,1,event,Frisco_2P_June_2024_Divine_Trigger_54188.sgy,366,2000,0.5
file_00683,1,event,Frisco_2P_June_2024_Divine_Trigger_54189.sgy,366,2000,0.5
file_00684,1,event,Frisco_2P_June_2024_Divine_Trigger_54191.sgy,366,2000,0.5
file_00685,1,event,Frisco_2P_June_2024_Divine_Trigger_54192.sgy,366,2000,0.5
file_00686,1,event,Frisco_2P_June_2024_Divine_Trigger_54194.sgy,366,2000,0.5
file_00687,1,event,Frisco_2P_June_2024_Divine_Trigger_54195.sgy,366,2000,0.5
file_00688,1,event,Frisco_2P_June_2024_Divine_Trigger_54196.sgy,366,2000,0.5
file_00689,1,event,Frisco_2P_June_2024_Divine_Trigger_54197.sgy,366,2000,0.5
file_00690,1,event,Frisco_2P_June_2024_Divine_Trigger_54198.sgy,366,2000,0.5
file_00691,1,event,Frisco_2P_June_2024_Divine_Trigger_54199.sgy,366,2000,0.5
file_00692,1,event,Frisco_2P_June_2024_Divine_Trigger_54200.sgy,366,2000,0.5
file_00693,1,event,Frisco_2P_June_2024_Divine_Trigger_54201.sgy,366,2000,0.5
file_00694,1,event,Frisco_2P_June_2024_Divine_Trigger_54202.sgy,366,2000,0.5
file_00695,1,event,Frisco_2P_June_2024_Divine_Trigger_54203.sgy,366,2000,0.5
file_00696,1,event,Frisco_2P_June_2024_Divine_Trigger_54204.sgy,366,2000,0.5
file_00697,1,event,Frisco_2P_June_2024_Divine_Trigger_54206.sgy,366,2000,0.5
file_00698,1,event,Frisco_2P_June_2024_Divine_Trigger_54207.sgy,366,2000,0.5
file_00699,1,event,Frisco_2P_June_2024_Divine_Trigger_54208.sgy,366,2000,0.5
file_00700,1,event,Frisco_2P_June_2024_Divine_Trigger_54209.sgy,366,2000,0.5
file_00701,1,event,Frisco_2P_June_2024_Divine_Trigger_54210.sgy,366,2000,0.5
file_00702,1,event,Frisco_2P_June_2024_Divine_Trigger_54212.sgy,366,2000,0.5
file_00703,1,event,Frisco_2P_June_2024_Divine_Trigger_54213.sgy,366,2000,0.5
file_00704,1,event,Frisco_2P_June_2024_Divine_Trigger_54215.sgy,366,2000,0.5
file_00705,1,event,Frisco_2P_June_2024_Divine_Trigger_54216.sgy,366,2000,0.5
file_00706,1,event,Frisco_2P_June_2024_Divine_Trigger_54217.sgy,366,2000,0.5
file_00707,1,event,Frisco_2P_June_2024_Divine_Trigger_54218.sgy,366,2000,0.5
file_00708,1,event,Frisco_2P_June_2024_Divine_Trigger_54219.sgy,366,2000,0.5
file_00709,1,event,Frisco_2P_June_2024_Divine_Trigger_54221.sgy,366,2000,0.5
file_00710,1,event,Frisco_2P_June_2024_Divine_Trigger_54222.sgy,366,2000,0.5
file_00711,1,event,Frisco_2P_June_2024_Divine_Trigger_54223.sgy,366,2000,0.5
file_00712,1,event,Frisco_2P_June_2024_Divine_Trigger_54224.sgy,366,2000,0.5
file_00713,1,event,Frisco_2P_June_2024_Divine_Trigger_54225.sgy,366,2000,0.5
file_00714,1,event,Frisco_2P_June_2024_Divine_Trigger_54230.sgy,366,2000,0.5
file_00715,1,event,Frisco_2P_June_2024_Divine_Trigger_54232.sgy,366,2000,0.5
file_00716,1,event,Frisco_2P_June_2024_Divine_Trigger_54233.sgy,366,2000,0.5
file_00717,1,event,Frisco_2P_June_2024_Divine_Trigger_54234.sgy,366,2000,0.5
file_00718,1,event,Frisco_2P_June_2024_Divine_Trigger_54235.sgy,366,2000,0.5
file_00719,1,event,Frisco_2P_June_2024_Divine_Trigger_54236.sgy,366,2000,0.5
file_00720,1,event,Frisco_2P_June_2024_Divine_Trigger_54237.sgy,366,2000,0.5
file_00721,1,event,Frisco_2P_June_2024_Divine_Trigger_54238.sgy,366,2000,0.5
file_00722,1,event,Frisco_2P_June_2024_Divine_Trigger_54242.sgy,366,2000,0.5
file_00723,1,event,Frisco_2P_June_2024_Divine_Trigger_54243.sgy,366,2000,0.5
file_00724,1,event,Frisco_2P_June_2024_Divine_Trigger_54244.sgy,366,2000,0.5
file_00725,1,event,Frisco_2P_June_2024_Divine_Trigger_54246.sgy,366,2000,0.5
file_00726,1,event,Frisco_2P_June_2024_Divine_Trigger_54247.sgy,366,2000,0.5
file_00727,1,event,Frisco_2P_June_2024_Divine_Trigger_54248.sgy,366,2000,0.5
file_00728,1,event,Frisco_2P_June_2024_Divine_Trigger_54249.sgy,366,2000,0.5
file_00729,1,event,Frisco_2P_June_2024_Divine_Trigger_54250.sgy,366,2000,0.5
file_00730,1,event,Frisco_2P_June_2024_Divine_Trigger_54251.sgy,366,2000,0.5
file_00731,1,event,Frisco_2P_June_2024_Divine_Trigger_54253.sgy,366,2000,0.5
file_00732,1,event,Frisco_2P_June_2024_Divine_Trigger_54254.sgy,366,2000,0.5
file_00733,1,event,Frisco_2P_June_2024_Divine_Trigger_54255.sgy,366,2000,0.5
file_00734,1,event,Frisco_2P_June_2024_Divine_Trigger_54256.sgy,366,2000,0.5
file_00735,1,event,Frisco_2P_June_2024_Divine_Trigger_54257.sgy,366,2000,0.5
file_00736,1,event,Frisco_2P_June_2024_Divine_Trigger_54258.sgy,366,2000,0.5
file_00737,1,event,Frisco_2P_June_2024_Divine_Trigger_54259.sgy,366,2000,0.5
file_00738,1,event,Frisco_2P_June_2024_Divine_Trigger_54260.sgy,366,2000,0.5
file_00739,1,event,Frisco_2P_June_2024_Divine_Trigger_54261.sgy,366,2000,0.5
file_00740,1,event,Frisco_2P_June_2024_Divine_Trigger_54263.sgy,366,2000,0.5
file_00741,1,event,Frisco_2P_June_2024_Divine_Trigger_54264.sgy,366,2000,0.5
file_00742,1,event,Frisco_2P_June_2024_Divine_Trigger_54265.sgy,366,2000,0.5
file_00743,1,event,Frisco_2P_June_2024_Divine_Trigger_54266.sgy,366,2000,0.5
file_00744,1,event,Frisco_2P_June_2024_Divine_Trigger_54267.sgy,366,2000,0.5
file_00745,1,event,Frisco_2P_June_2024_Divine_Trigger_54270.sgy,366,2000,0.5
file_00746,1,event,Frisco_2P_June_2024_Divine_Trigger_54271.sgy,366,2000,0.5
file_00747,1,event,Frisco_2P_June_2024_Divine_Trigger_54272.sgy,366,2000,0.5
file_00748,1,event,Frisco_2P_June_2024_Divine_Trigger_54273.sgy,366,2000,0.5
file_00749,1,event,Frisco_2P_June_2024_Divine_Trigger_54274.sgy,366,2000,0.5
file_00750,1,event,Frisco_2P_June_2024_Divine_Trigger_54275.sgy,366,2000,0.5
file_00751,1,event,Frisco_2P_June_2024_Divine_Trigger_54276.sgy,366,2000,0.5
file_00752,1,event,Frisco_2P_June_2024_Divine_Trigger_54278.sgy,366,2000,0.5
file_00753,1,event,Frisco_2P_June_2024_Divine_Trigger_54279.sgy,366,2000,0.5
file_00754,1,event,Frisco_2P_June_2024_Divine_Trigger_54283.sgy,366,2000,0.5
file_00755,1,event,Frisco_2P_June_2024_Divine_Trigger_54284.sgy,366,2000,0.5
file_00756,1,event,Frisco_2P_June_2024_Divine_Trigger_54285.sgy,366,2000,0.5
file_00757,1,event,Frisco_2P_June_2024_Divine_Trigger_54286.sgy,366,2000,0.5
file_00758,1,event,Frisco_2P_June_2024_Divine_Trigger_54287.sgy,366,2000,0.5
file_00759,1,event,Frisco_2P_June_2024_Divine_Trigger_54288.sgy,366,2000,0.5
file_00760,1,event,Frisco_2P_June_2024_Divine_Trigger_54289.sgy,366,2000,0.5
file_00761,1,event,Frisco_2P_June_2024_Divine_Trigger_54290.sgy,366,2000,0.5
file_00762,1,event,Frisco_2P_June_2024_Divine_Trigger_54292.sgy,366,2000,0.5
file_00763,1,event,Frisco_2P_June_2024_Divine_Trigger_54298.sgy,366,2000,0.5
file_00764,1,event,Frisco_2P_June_2024_Divine_Trigger_54300.sgy,366,2000,0.5
file_00765,1,event,Frisco_2P_June_2024_Divine_Trigger_54301.sgy,366,2000,0.5
file_00766,1,event,Frisco_2P_June_2024_Divine_Trigger_54302.sgy,366,2000,0.5
file_00767,1,event,Frisco_2P_June_2024_Divine_Trigger_54303.sgy,366,2000,0.5
file_00768,1,event,Frisco_2P_June_2024_Divine_Trigger_54305.sgy,366,2000,0.5
file_00769,1,event,Frisco_2P_June_2024_Divine_Trigger_54307.sgy,366,2000,0.5
file_00770,1,event,Frisco_2P_June_2024_Divine_Trigger_54308.sgy,366,2000,0.5
file_00771,1,event,Frisco_2P_June_2024_Divine_Trigger_54310.sgy,366,2000,0.5
file_00772,1,event,Frisco_2P_June_2024_Divine_Trigger_54311.sgy,366,2000,0.5
file_00773,1,event,Frisco_2P_June_2024_Divine_Trigger_54312.sgy,366,2000,0.5
file_00774,1,event,Frisco_2P_June_2024_Divine_Trigger_54318.sgy,366,2000,0.5
file_00775,1,event,Frisco_2P_June_2024_Divine_Trigger_54319.sgy,366,2000,0.5
file_00776,1,event,Frisco_2P_June_2024_Divine_Trigger_54320.sgy,366,2000,0.5
file_00777,1,event,Frisco_2P_June_2024_Divine_Trigger_54321.sgy,366,2000,0.5
file_00778,1,event,Frisco_2P_June_2024_Divine_Trigger_54322.sgy,366,2000,0.5
file_00779,1,event,Frisco_2P_June_2024_Divine_Trigger_54329.sgy,366,2000,0.5
file_00780,1,event,Frisco_2P_June_2024_Divine_Trigger_54331.sgy,366,2000,0.5
file_00781,1,event,Frisco_2P_June_2024_Divine_Trigger_54333.sgy,366,2000,0.5
file_00782,1,event,Frisco_2P_June_2024_Divine_Trigger_54335.sgy,366,2000,0.5
file_00783,1,event,Frisco_2P_June_2024_Divine_Trigger_54336.sgy,366,2000,0.5
file_00784,1,event,Frisco_2P_June_2024_Divine_Trigger_54337.sgy,366,2000,0.5
file_00785,1,event,Frisco_2P_June_2024_Divine_Trigger_54338.sgy,366,2000,0.5
file_00786,1,event,Frisco_2P_June_2024_Divine_Trigger_54339.sgy,366,2000,0.5
file_00787,1,event,Frisco_2P_June_2024_Divine_Trigger_54341.sgy,366,2000,0.5
file_00788,1,event,Frisco_2P_June_2024_Divine_Trigger_54342.sgy,366,2000,0.5
file_00789,1,event,Frisco_2P_June_2024_Divine_Trigger_54343.sgy,366,2000,0.5
file_00790,1,event,Frisco_2P_June_2024_Divine_Trigger_54347.sgy,366,2000,0.5
file_00791,1,event,Frisco_2P_June_2024_Divine_Trigger_54349.sgy,366,2000,0.5
file_00792,1,event,Frisco_2P_June_2024_Divine_Trigger_54350.sgy,366,2000,0.5
file_00793,1,event,Frisco_2P_June_2024_Divine_Trigger_54351.sgy,366,2000,0.5
file_00794,1,event,Frisco_2P_June_2024_Divine_Trigger_54354.sgy,366,2000,0.5
file_00795,1,event,Frisco_2P_June_2024_Divine_Trigger_54355.sgy,366,2000,0.5
file_00796,1,event,Frisco_2P_June_2024_Divine_Trigger_54357.sgy,366,2000,0.5
file_00797,1,event,Frisco_2P_June_2024_Divine_Trigger_54358.sgy,366,2000,0.5
file_00798,1,event,Frisco_2P_June_2024_Divine_Trigger_54359.sgy,366,2000,0.5
file_00799,1,event,Frisco_2P_June_2024_Divine_Trigger_54360.sgy,366,2000,0.5
file_00800,1,event,Frisco_2P_June_2024_Divine_Trigger_54361.sgy,366,2000,0.5
file_00801,1,event,Frisco_2P_June_2024_Divine_Trigger_54363.sgy,366,2000,0.5
file_00802,1,event,Frisco_2P_June_2024_Divine_Trigger_54365.sgy,366,2000,0.5
file_00803,1,event,Frisco_2P_June_2024_Divine_Trigger_54366.sgy,366,2000,0.5
file_00804,1,event,Frisco_2P_June_2024_Divine_Trigger_54367.sgy,366,2000,0.5
file_00805,1,event,Frisco_2P_June_2024_Divine_Trigger_54369.sgy,366,2000,0.5
file_00806,1,event,Frisco_2P_June_2024_Divine_Trigger_54372.sgy,366,2000,0.5
file_00807,1,event,Frisco_2P_June_2024_Divine_Trigger_54373.sgy,366,2000,0.5
file_00808,1,event,Frisco_2P_June_2024_Divine_Trigger_54374.sgy,366,2000,0.5
file_00809,1,event,Frisco_2P_June_2024_Divine_Trigger_54375.sgy,366,2000,0.5
file_00810,1,event,Frisco_2P_June_2024_Divine_Trigger_54377.sgy,366,2000,0.5
file_00811,1,event,Frisco_2P_June_2024_Divine_Trigger_54379.sgy,366,2000,0.5
file_00812,1,event,Frisco_2P_June_2024_Divine_Trigger_54383.sgy,366,2000,0.5
file_00813,1,event,Frisco_2P_June_2024_Divine_Trigger_54384.sgy,366,2000,0.5
file_00814,1,event,Frisco_2P_June_2024_Divine_Trigger_54385.sgy,366,2000,0.5
file_00815,1,event,Frisco_2P_June_2024_Divine_Trigger_54386.sgy,366,2000,0.5
file_00816,1,event,Frisco_2P_June_2024_Divine_Trigger_54390.sgy,366,2000,0.5
file_00817,1,event,Frisco_2P_June_2024_Divine_Trigger_54393.sgy,366,2000,0.5
file_00818,1,event,Frisco_2P_June_2024_Divine_Trigger_54399.sgy,366,2000,0.5
file_00819,1,event,Frisco_2P_June_2024_Divine_Trigger_54401.sgy,366,2000,0.5
file_00820,1,event,Frisco_2P_June_2024_Divine_Trigger_54402.sgy,366,2000,0.5
file_00821,1,event,Frisco_2P_June_2024_Divine_Trigger_54403.sgy,366,2000,0.5
file_00822,1,event,Frisco_2P_June_2024_Divine_Trigger_54404.sgy,366,2000,0.5
file_00823,1,event,Frisco_2P_June_2024_Divine_Trigger_54406.sgy,366,2000,0.5
file_00824,1,event,Frisco_2P_June_2024_Divine_Trigger_54409.sgy,366,2000,0.5
file_00825,1,event,Frisco_2P_June_2024_Divine_Trigger_54414.sgy,366,2000,0.5
file_00826,1,event,Frisco_2P_June_2024_Divine_Trigger_54416.sgy,366,2000,0.5
file_00827,1,event,Frisco_2P_June_2024_Divine_Trigger_54417.sgy,366,2000,0.5
file_00828,1,event,Frisco_2P_June_2024_Divine_Trigger_54420.sgy,366,2000,0.5
file_00829,1,event,Frisco_2P_June_2024_Divine_Trigger_54421.sgy,366,2000,0.5
file_00830,1,event,Frisco_2P_June_2024_Divine_Trigger_54422.sgy,366,2000,0.5
file_00831,1,event,Frisco_2P_June_2024_Divine_Trigger_54423.sgy,366,2000,0.5
file_00832,1,event,Frisco_2P_June_2024_Divine_Trigger_54424.sgy,366,2000,0.5
file_00833,1,event,Frisco_2P_June_2024_Divine_Trigger_54427.sgy,366,2000,0.5
file_00834,1,event,Frisco_2P_June_2024_Divine_Trigger_54428.sgy,366,2000,0.5
file_00835,1,event,Frisco_2P_June_2024_Divine_Trigger_54430.sgy,366,2000,0.5
file_00836,1,event,Frisco_2P_June_2024_Divine_Trigger_54434.sgy,366,2000,0.5
file_00837,1,event,Frisco_2P_June_2024_Divine_Trigger_54435.sgy,366,2000,0.5
file_00838,1,event,Frisco_2P_June_2024_Divine_Trigger_54437.sgy,366,2000,0.5
file_00839,1,event,Frisco_2P_June_2024_Divine_Trigger_54440.sgy,366,2000,0.5
file_00840,1,event,Frisco_2P_June_2024_Divine_Trigger_54441.sgy,366,2000,0.5
file_00841,1,event,Frisco_2P_June_2024_Divine_Trigger_54442.sgy,366,2000,0.5
file_00842,1,event,Frisco_2P_June_2024_Divine_Trigger_54443.sgy,366,2000,0.5
file_00843,1,event,Frisco_2P_June_2024_Divine_Trigger_54444.sgy,366,2000,0.5
file_00844,1,event,Frisco_2P_June_2024_Divine_Trigger_54445.sgy,366,2000,0.5
file_00845,1,event,Frisco_2P_June_2024_Divine_Trigger_54446.sgy,366,2000,0.5
file_00846,1,event,Frisco_2P_June_2024_Divine_Trigger_54450.sgy,366,2000,0.5
file_00847,1,event,Frisco_2P_June_2024_Divine_Trigger_54452.sgy,366,2000,0.5
file_00848,1,event,Frisco_2P_June_2024_Divine_Trigger_54454.sgy,366,2000,0.5
file_00849,1,event,Frisco_2P_June_2024_Divine_Trigger_54455.sgy,366,2000,0.5
file_00850,1,event,Frisco_2P_June_2024_Divine_Trigger_54456.sgy,366,2000,0.5
file_00851,1,event,Frisco_2P_June_2024_Divine_Trigger_54457.sgy,366,2000,0.5
file_00852,1,event,Frisco_2P_June_2024_Divine_Trigger_54458.sgy,366,2000,0.5
file_00853,1,event,Frisco_2P_June_2024_Divine_Trigger_54459.sgy,366,2000,0.5
file_00854,1,event,Frisco_2P_June_2024_Divine_Trigger_54460.sgy,366,2000,0.5
file_00855,1,event,Frisco_2P_June_2024_Divine_Trigger_54461.sgy,366,2000,0.5
file_00856,1,event,Frisco_2P_June_2024_Divine_Trigger_54465.sgy,366,2000,0.5
file_00857,1,event,Frisco_2P_June_2024_Divine_Trigger_54467.sgy,366,2000,0.5
file_00858,1,event,Frisco_2P_June_2024_Divine_Trigger_54470.sgy,366,2000,0.5
file_00859,1,event,Frisco_2P_June_2024_Divine_Trigger_54473.sgy,366,2000,0.5
file_00860,1,event,Frisco_2P_June_2024_Divine_Trigger_54475.sgy,366,2000,0.5
file_00861,1,event,Frisco_2P_June_2024_Divine_Trigger_54476.sgy,366,2000,0.5
file_00862,1,event,Frisco_2P_June_2024_Divine_Trigger_54478.sgy,366,2000,0.5
file_00863,1,event,Frisco_2P_June_2024_Divine_Trigger_54480.sgy,366,2000,0.5
file_00864,1,event,Frisco_2P_June_2024_Divine_Trigger_54482.sgy,366,2000,0.5
file_00865,1,event,Frisco_2P_June_2024_Divine_Trigger_54484.sgy,366,2000,0.5
file_00866,1,event,Frisco_2P_June_2024_Divine_Trigger_54485.sgy,366,2000,0.5
file_00867,1,event,Frisco_2P_June_2024_Divine_Trigger_54489.sgy,366,2000,0.5
file_00868,1,event,Frisco_2P_June_2024_Divine_Trigger_54490.sgy,366,2000,0.5
file_00869,1,event,Frisco_2P_June_2024_Divine_Trigger_54497.sgy,366,2000,0.5
file_00870,1,event,Frisco_2P_June_2024_Divine_Trigger_54498.sgy,366,2000,0.5
file_00871,1,event,Frisco_2P_June_2024_Divine_Trigger_54499.sgy,366,2000,0.5
file_00872,1,event,Frisco_2P_June_2024_Divine_Trigger_54502.sgy,366,2000,0.5
file_00873,1,event,Frisco_2P_June_2024_Divine_Trigger_54504.sgy,366,2000,0.5
file_00874,1,event,Frisco_2P_June_2024_Divine_Trigger_54506.sgy,366,2000,0.5
file_00875,1,event,Frisco_2P_June_2024_Divine_Trigger_54507.sgy,366,2000,0.5
file_00876,1,event,Frisco_2P_June_2024_Divine_Trigger_54509.sgy,366,2000,0.5
file_00877,1,event,Frisco_2P_June_2024_Divine_Trigger_54512.sgy,366,2000,0.5
file_00878,1,event,Frisco_2P_June_2024_Divine_Trigger_54513.sgy,366,2000,0.5
file_00879,1,event,Frisco_2P_June_2024_Divine_Trigger_54514.sgy,366,2000,0.5
file_00880,1,event,Frisco_2P_June_2024_Divine_Trigger_54516.sgy,366,2000,0.5
file_00881,1,event,Frisco_2P_June_2024_Divine_Trigger_54517.sgy,366,2000,0.5
file_00882,1,event,Frisco_2P_June_2024_Divine_Trigger_54518.sgy,366,2000,0.5
file_00883,1,event,Frisco_2P_June_2024_Divine_Trigger_54519.sgy,366,2000,0.5
file_00884,1,event,Frisco_2P_June_2024_Divine_Trigger_54521.sgy,366,2000,0.5
file_00885,1,event,Frisco_2P_June_2024_Divine_Trigger_54522.sgy,366,2000,0.5
file_00886,1,event,Frisco_2P_June_2024_Divine_Trigger_54523.sgy,366,2000,0.5
file_00887,1,event,Frisco_2P_June_2024_Divine_Trigger_54525.sgy,366,2000,0.5
file_00888,1,event,Frisco_2P_June_2024_Divine_Trigger_54526.sgy,366,2000,0.5
file_00889,1,event,Frisco_2P_June_2024_Divine_Trigger_54527.sgy,366,2000,0.5
file_00890,1,event,Frisco_2P_June_2024_Divine_Trigger_54528.sgy,366,2000,0.5
